canonical_market_id,carver_instrument,globex_asset,trade_date,present_in,missing_from
brl,BRE,6L,2015-01-16,pysystemtrade,globex
brl,BRE,6L,2015-01-20,pysystemtrade,globex
brl,BRE,6L,2015-01-21,pysystemtrade,globex
brl,BRE,6L,2015-01-22,pysystemtrade,globex
brl,BRE,6L,2015-01-23,pysystemtrade,globex
brl,BRE,6L,2015-01-26,pysystemtrade,globex
brl,BRE,6L,2015-01-27,pysystemtrade,globex
brl,BRE,6L,2015-01-28,pysystemtrade,globex
brl,BRE,6L,2015-01-29,pysystemtrade,globex
brl,BRE,6L,2015-01-30,pysystemtrade,globex
brl,BRE,6L,2015-02-02,pysystemtrade,globex
brl,BRE,6L,2015-02-03,pysystemtrade,globex
brl,BRE,6L,2015-02-04,pysystemtrade,globex
brl,BRE,6L,2015-02-05,pysystemtrade,globex
brl,BRE,6L,2015-02-06,pysystemtrade,globex
brl,BRE,6L,2015-02-09,pysystemtrade,globex
brl,BRE,6L,2015-02-10,pysystemtrade,globex
brl,BRE,6L,2015-02-11,pysystemtrade,globex
brl,BRE,6L,2015-02-12,pysystemtrade,globex
brl,BRE,6L,2015-02-13,pysystemtrade,globex
brl,BRE,6L,2015-02-17,pysystemtrade,globex
brl,BRE,6L,2015-02-18,pysystemtrade,globex
brl,BRE,6L,2015-02-19,pysystemtrade,globex
brl,BRE,6L,2015-02-20,pysystemtrade,globex
brl,BRE,6L,2015-02-23,pysystemtrade,globex
brl,BRE,6L,2015-02-24,pysystemtrade,globex
brl,BRE,6L,2015-02-25,pysystemtrade,globex
brl,BRE,6L,2015-02-26,pysystemtrade,globex
brl,BRE,6L,2015-02-27,pysystemtrade,globex
brl,BRE,6L,2015-03-02,pysystemtrade,globex
brl,BRE,6L,2015-03-03,pysystemtrade,globex
brl,BRE,6L,2015-03-04,pysystemtrade,globex
brl,BRE,6L,2015-03-05,pysystemtrade,globex
brl,BRE,6L,2015-03-06,pysystemtrade,globex
brl,BRE,6L,2015-03-09,pysystemtrade,globex
brl,BRE,6L,2015-03-10,pysystemtrade,globex
brl,BRE,6L,2015-03-11,pysystemtrade,globex
brl,BRE,6L,2015-03-12,pysystemtrade,globex
brl,BRE,6L,2015-03-13,pysystemtrade,globex
brl,BRE,6L,2015-03-16,pysystemtrade,globex
brl,BRE,6L,2015-03-17,pysystemtrade,globex
brl,BRE,6L,2015-03-18,pysystemtrade,globex
brl,BRE,6L,2015-03-19,pysystemtrade,globex
brl,BRE,6L,2015-03-20,pysystemtrade,globex
brl,BRE,6L,2015-03-23,pysystemtrade,globex
brl,BRE,6L,2015-03-24,pysystemtrade,globex
brl,BRE,6L,2015-03-25,pysystemtrade,globex
brl,BRE,6L,2015-03-26,pysystemtrade,globex
brl,BRE,6L,2015-03-27,pysystemtrade,globex
brl,BRE,6L,2015-03-30,pysystemtrade,globex
brl,BRE,6L,2015-03-31,pysystemtrade,globex
brl,BRE,6L,2015-04-01,pysystemtrade,globex
brl,BRE,6L,2015-04-02,pysystemtrade,globex
brl,BRE,6L,2015-04-03,pysystemtrade,globex
brl,BRE,6L,2015-04-06,pysystemtrade,globex
brl,BRE,6L,2015-04-07,pysystemtrade,globex
brl,BRE,6L,2015-04-08,pysystemtrade,globex
brl,BRE,6L,2015-04-09,pysystemtrade,globex
brl,BRE,6L,2015-04-10,pysystemtrade,globex
brl,BRE,6L,2015-04-13,pysystemtrade,globex
brl,BRE,6L,2015-04-14,pysystemtrade,globex
brl,BRE,6L,2015-04-15,pysystemtrade,globex
brl,BRE,6L,2015-04-16,pysystemtrade,globex
brl,BRE,6L,2015-04-17,pysystemtrade,globex
brl,BRE,6L,2015-04-20,pysystemtrade,globex
brl,BRE,6L,2015-04-21,pysystemtrade,globex
brl,BRE,6L,2015-04-22,pysystemtrade,globex
brl,BRE,6L,2015-04-23,pysystemtrade,globex
brl,BRE,6L,2015-04-24,pysystemtrade,globex
brl,BRE,6L,2015-04-27,pysystemtrade,globex
brl,BRE,6L,2015-04-28,pysystemtrade,globex
brl,BRE,6L,2015-04-29,pysystemtrade,globex
brl,BRE,6L,2015-04-30,pysystemtrade,globex
brl,BRE,6L,2015-05-01,pysystemtrade,globex
brl,BRE,6L,2015-05-04,pysystemtrade,globex
brl,BRE,6L,2015-05-05,pysystemtrade,globex
brl,BRE,6L,2015-05-06,pysystemtrade,globex
brl,BRE,6L,2015-05-07,pysystemtrade,globex
brl,BRE,6L,2015-05-08,pysystemtrade,globex
brl,BRE,6L,2015-05-11,pysystemtrade,globex
brl,BRE,6L,2015-05-12,pysystemtrade,globex
brl,BRE,6L,2015-05-13,pysystemtrade,globex
brl,BRE,6L,2015-05-14,pysystemtrade,globex
brl,BRE,6L,2015-05-15,pysystemtrade,globex
brl,BRE,6L,2015-05-18,pysystemtrade,globex
brl,BRE,6L,2015-05-19,pysystemtrade,globex
brl,BRE,6L,2015-05-20,pysystemtrade,globex
brl,BRE,6L,2015-05-21,pysystemtrade,globex
brl,BRE,6L,2015-05-22,pysystemtrade,globex
brl,BRE,6L,2015-05-26,pysystemtrade,globex
brl,BRE,6L,2015-05-27,pysystemtrade,globex
brl,BRE,6L,2015-05-28,pysystemtrade,globex
brl,BRE,6L,2015-05-29,pysystemtrade,globex
brl,BRE,6L,2015-06-01,pysystemtrade,globex
brl,BRE,6L,2015-06-02,pysystemtrade,globex
brl,BRE,6L,2015-06-03,pysystemtrade,globex
brl,BRE,6L,2015-06-04,pysystemtrade,globex
brl,BRE,6L,2015-06-05,pysystemtrade,globex
brl,BRE,6L,2015-06-08,pysystemtrade,globex
brl,BRE,6L,2015-06-09,pysystemtrade,globex
brl,BRE,6L,2015-06-10,pysystemtrade,globex
brl,BRE,6L,2015-06-11,pysystemtrade,globex
brl,BRE,6L,2015-06-12,pysystemtrade,globex
brl,BRE,6L,2015-06-15,pysystemtrade,globex
brl,BRE,6L,2015-06-16,pysystemtrade,globex
brl,BRE,6L,2015-06-17,pysystemtrade,globex
brl,BRE,6L,2015-06-18,pysystemtrade,globex
brl,BRE,6L,2015-06-19,pysystemtrade,globex
brl,BRE,6L,2015-06-22,pysystemtrade,globex
brl,BRE,6L,2015-06-23,pysystemtrade,globex
brl,BRE,6L,2015-06-24,pysystemtrade,globex
brl,BRE,6L,2015-06-25,pysystemtrade,globex
brl,BRE,6L,2015-06-26,pysystemtrade,globex
brl,BRE,6L,2015-06-29,pysystemtrade,globex
brl,BRE,6L,2015-06-30,pysystemtrade,globex
brl,BRE,6L,2015-07-01,pysystemtrade,globex
brl,BRE,6L,2015-07-02,pysystemtrade,globex
brl,BRE,6L,2015-07-06,pysystemtrade,globex
brl,BRE,6L,2015-07-07,pysystemtrade,globex
brl,BRE,6L,2015-07-08,pysystemtrade,globex
brl,BRE,6L,2015-07-09,pysystemtrade,globex
brl,BRE,6L,2015-07-10,pysystemtrade,globex
brl,BRE,6L,2015-07-13,pysystemtrade,globex
brl,BRE,6L,2015-07-14,pysystemtrade,globex
brl,BRE,6L,2015-07-15,pysystemtrade,globex
brl,BRE,6L,2015-07-16,pysystemtrade,globex
brl,BRE,6L,2015-07-17,pysystemtrade,globex
brl,BRE,6L,2015-07-20,pysystemtrade,globex
brl,BRE,6L,2015-07-21,pysystemtrade,globex
brl,BRE,6L,2015-07-22,pysystemtrade,globex
brl,BRE,6L,2015-07-23,pysystemtrade,globex
brl,BRE,6L,2015-07-24,pysystemtrade,globex
brl,BRE,6L,2015-07-27,pysystemtrade,globex
brl,BRE,6L,2015-07-28,pysystemtrade,globex
brl,BRE,6L,2015-07-29,pysystemtrade,globex
brl,BRE,6L,2015-07-30,pysystemtrade,globex
brl,BRE,6L,2015-07-31,pysystemtrade,globex
brl,BRE,6L,2015-08-03,pysystemtrade,globex
brl,BRE,6L,2015-08-04,pysystemtrade,globex
brl,BRE,6L,2015-08-05,pysystemtrade,globex
brl,BRE,6L,2015-11-26,globex,pysystemtrade
brl,BRE,6L,2016-01-18,globex,pysystemtrade
brl,BRE,6L,2016-02-15,globex,pysystemtrade
brl,BRE,6L,2016-05-30,globex,pysystemtrade
brl,BRE,6L,2016-07-04,globex,pysystemtrade
brl,BRE,6L,2016-09-05,globex,pysystemtrade
brl,BRE,6L,2016-11-24,globex,pysystemtrade
brl,BRE,6L,2017-01-02,globex,pysystemtrade
brl,BRE,6L,2017-01-16,globex,pysystemtrade
brl,BRE,6L,2017-02-20,globex,pysystemtrade
brl,BRE,6L,2017-05-29,globex,pysystemtrade
brl,BRE,6L,2017-07-04,globex,pysystemtrade
brl,BRE,6L,2017-09-04,globex,pysystemtrade
brl,BRE,6L,2017-11-23,globex,pysystemtrade
brl,BRE,6L,2021-09-06,globex,pysystemtrade
brl,BRE,6L,2021-11-25,globex,pysystemtrade
brl,BRE,6L,2022-12-26,globex,pysystemtrade
brl,BRE,6L,2023-01-02,globex,pysystemtrade
brl,BRE,6L,2023-04-07,globex,pysystemtrade
brl,BRE,6L,2023-12-25,globex,pysystemtrade
brl,BRE,6L,2024-01-01,globex,pysystemtrade
